Date,Price
2010-11-02,90.43546295166016
2010-11-03,90.79884338378906
2010-11-04,92.54743194580078
2010-11-05,92.8956527709961
2010-11-08,92.72152709960938
2010-11-09,92.05536651611328
2010-11-10,92.42631530761719
2010-11-11,92.0781021118164
2010-11-12,90.98806762695312
2010-11-15,90.85935974121094
2010-11-16,89.44385528564453
2010-11-17,89.48926544189453
2010-11-18,90.8063735961914
2010-11-19,91.0561752319336
2010-11-22,90.98048400878906
2010-11-23,89.66334533691406
2010-11-24,90.98806762695312
2010-11-26,89.92829895019531
2010-11-29,90.2008056640625
2010-11-30,89.6936264038086
2010-12-01,91.60120391845703
2010-12-02,92.77452087402344
2010-12-03,93.02430725097656
2010-12-06,92.92591857910156
2010-12-07,92.9788818359375
2010-12-08,93.31952667236328
2010-12-09,93.68290710449219
2010-12-10,94.22791290283203
2010-12-13,94.28844451904297
2010-12-14,94.3717269897461
2010-12-15,93.94026947021484
2010-12-16,94.48524475097656
2010-12-17,94.58648681640625
2010-12-20,94.81475830078125
2010-12-21,95.41593170166016
2010-12-22,95.71268463134766
2010-12-23,95.57573699951172
2010-12-27,95.61376953125
2010-12-28,95.750732421875
2010-12-29,95.81925201416016
2010-12-30,95.66704559326172
2010-12-31,95.68988800048828
2011-01-03,96.67911529541016
2011-01-04,96.6258316040039
2011-01-05,97.12806701660156
2011-01-06,96.93782806396484
2011-01-07,96.74758911132812
2011-01-10,96.6258316040039
2011-01-11,96.96829223632812
2011-01-12,97.8433609008789
2011-01-13,97.68355560302734
2011-01-14,98.39124298095703
2011-01-18,98.55866241455078
2011-01-19,97.59222412109375
2011-01-20,97.4628677368164
2011-01-21,97.68355560302734
2011-01-24,98.23906707763672
2011-01-25,98.29231262207031
2011-01-26,98.67276763916016
2011-01-27,98.91629791259766
2011-01-28,97.18894958496094
2011-01-31,97.9194564819336
2011-02-01,99.48703002929688
2011-02-02,99.2967758178711
2011-02-03,99.51746368408203
2011-02-04,99.79901123046875
2011-02-07,100.42301177978516
2011-02-08,100.87954711914062
2011-02-09,100.65128326416016
2011-02-10,100.6893081665039
2011-02-11,101.29048156738281
2011-02-14,101.53398895263672
2011-02-15,101.21440124511719
2011-02-16,101.85356903076172
2011-02-17,102.15794372558594
2011-02-18,102.37106323242188
2011-02-22,100.31645965576172
2011-02-23,99.70008850097656
2011-02-24,99.63158416748047
2011-02-25,100.69694519042969
2011-02-28,101.32090759277344
2011-03-01,99.63158416748047
2011-03-02,99.84465789794922
2011-03-03,101.5644302368164
2011-03-04,100.80348205566406
2011-03-07,100.01207733154297
2011-03-08,100.88716125488281
2011-03-09,100.74261474609375
2011-03-10,98.87825012207031
2011-03-11,99.56310272216797
2011-03-14,98.96196746826172
2011-03-15,97.82814025878906
2011-03-16,96.01709747314453
2011-03-17,97.28789520263672
2011-03-18,97.6417007446289
2011-03-21,99.15496826171875
2011-03-22,98.81100463867188
2011-03-23,99.09381103515625
2011-03-24,100.04148864746094
2011-03-25,100.3471908569336
2011-03-28,100.10264587402344
2011-03-29,100.77518463134766
2011-03-30,101.4706802368164
2011-03-31,101.33305358886719
2011-04-01,101.76106262207031
2011-04-04,101.84513854980469
2011-04-05,101.82986450195312
2011-04-06,102.15083312988281
2011-04-07,101.89100646972656
2011-04-08,101.53941345214844
2011-04-11,101.23373413085938
2011-04-12,100.47711944580078
2011-04-13,100.46949768066406
2011-04-14,100.5459213256836
2011-04-15,100.91275787353516
2011-04-18,99.78164672851562
2011-04-19,100.3548355102539
2011-04-20,101.72286224365234
2011-04-21,102.24254608154297
2011-04-25,102.13555908203125
2011-04-26,103.0144271850586
2011-04-27,103.68699645996094
2011-04-28,104.02330780029297
2011-04-29,104.26781463623047
2011-05-02,104.10736083984375
2011-05-03,103.73286437988281
2011-05-04,103.04503631591797
2011-05-05,102.11266326904297
2011-05-06,102.56352233886719
2011-05-09,102.96096801757812
2011-05-10,103.83984375
2011-05-11,102.7469711303711
2011-05-12,103.23609161376953
2011-05-13,102.44129943847656
2011-05-16,101.7916488647461
2011-05-17,101.7763442993164
2011-05-18,102.68582153320312
2011-05-19,102.9303970336914
2011-05-20,102.11266326904297
2011-05-23,100.9280014038086
2011-05-24,100.84394836425781
2011-05-25,101.18025207519531
2011-05-26,101.64644622802734
2011-05-27,102.03621673583984
2011-05-31,103.09852600097656
2011-06-01,100.78278350830078
2011-06-02,100.67581176757812
2011-06-03,99.67464447021484
2011-06-06,98.6199722290039
2011-06-07,98.55886840820312
2011-06-08,98.14612579345703
2011-06-09,98.89510345458984
2011-06-10,97.51943969726562
2011-06-13,97.59585571289062
2011-06-14,98.83397674560547
2011-06-15,97.07614135742188
2011-06-16,97.29014587402344
2011-06-17,97.5804672241211
2011-06-20,98.07972717285156
2011-06-21,99.42379760742188
2011-06-22,98.82472229003906
2011-06-23,98.54052734375
2011-06-24,97.39615631103516
2011-06-27,98.26404571533203
2011-06-28,99.54668426513672
2011-06-29,100.39920043945312
2011-06-30,101.3592758178711
2011-07-01,102.85698699951172
2011-07-05,102.77249145507812
2011-07-06,102.8953857421875
